step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2475.0,43,1786.0,22.049382716049383,2.976208436669977,39,8322.0,0.08441984749884866,2,341.0,0.27745550920219636,2,174.0,0.2632009706391453,43,8837.0
2480.0,45,1857.0,22.646341463414632,2.4981473274526396,34,8468.0,0.09986206666347722,3,292.0,0.1632433858347422,8,203.0,0.10240921805888888,45,8963.0
2485.0,48,1739.0,21.7375,1.7063824782179515,31,8033.0,0.061116833773410054,2,275.0,0.2880139152968499,15,261.0,0.043292712544094156,48,8569.0
2490.0,49,1493.0,18.89873417721519,0.9568928311600851,31,7129.0,0.03857208789054067,4,289.0,0.18363402099943635,14,278.0,0.034498196876466214,49,7696.0
2495.0,42,1281.0,16.0125,2.0213640195510463,25,7217.0,0.0564353597546285,8,326.0,0.2604763769328555,9,227.0,0.13251852367076547,42,7770.0
2500.0,34,1076.0,13.620253164556962,2.993333810340261,23,7327.0,0.08258959038371658,11,375.0,0.22277472366892448,0,136.0,0.28569661152174114,34,7838.0
2505.0,35,880.0,11.428571428571429,3.124688081078446,23,7433.0,0.10425561026581687,9,348.0,0.25266374196949454,2,117.0,0.3556632117130467,34,7898.0
2510.0,32,650.0,8.552631578947368,3.1407992906673066,23,7546.0,0.11147142045292531,4,298.0,0.337026458531808,4,123.0,0.3028209352819323,31,7967.0
2515.0,36,488.0,6.256410256410256,2.9903355777533505,21,7550.0,0.11277902488037253,5,317.0,0.34122636322404254,9,150.0,0.10465618818649629,35,8017.0
2520.0,39,621.0,7.961538461538462,2.8787001184804413,19,7600.0,0.14487086534584795,7,349.0,0.24146507697795758,12,203.0,0.12232405221782004,38,8152.0
2525.0,45,802.0,10.151898734177216,2.5206864544693923,21,7652.0,0.123633834257923,11,394.0,0.12197829243385441,12,263.0,0.09305911832030785,44,8309.0
2530.0,50,926.0,11.721518987341772,2.24321056002902,28,7776.0,0.07615459406406512,13,454.0,0.06600395881697048,9,303.0,0.11648834568871709,50,8533.0
2535.0,58,1093.0,13.6625,1.692987274443675,36,7937.0,0.05558724841900544,14,524.0,7.119565286686686e-06,8,346.0,0.08865861713864398,58,8807.0
2540.0,57,1270.0,16.075949367088608,1.0210961022525815,39,8128.0,0.005937325228380015,13,529.0,0.0,5,309.0,0.1033957665825098,57,8966.0
2545.0,58,1413.0,17.6625,1.1164293737376343,43,8339.0,7.935875271334748e-05,9,582.0,0.1639403349105744,5,320.0,0.12499952454457798,57,9241.0
2550.0,53,1580.0,19.75,1.8664383094447754,41,8543.0,0.028553091388112205,7,617.0,0.23867641173588616,4,340.0,0.14522037492863718,52,9500.0
2555.0,56,1732.0,21.121951219512194,2.1168486648779674,37,8655.0,0.03586942513648179,10,660.0,0.2001306212605663,8,374.0,0.1609495873683772,55,9689.0
2560.0,63,1876.0,22.878048780487806,1.0408216343249883,36,8835.0,0.010354169410481295,16,729.0,0.06529209556853653,11,421.0,0.09981031518130933,63,9985.0
2565.0,64,2019.0,24.325301204819276,0.6684067321854842,36,9009.0,0.008949622815226916,18,812.0,0.01613033088512533,10,469.0,0.1032016727096937,64,10290.0
2570.0,56,2189.0,25.75294117647059,1.4480630374338215,37,9195.0,0.059324458096659205,13,813.0,0.06492223011579137,6,437.0,0.13639770461407516,56,10445.0
2575.0,54,2326.0,27.046511627906977,2.614647421387723,41,9393.0,0.06095036410589199,9,854.0,0.18267664187824784,4,336.0,0.2300109747924524,54,10583.0
2580.0,48,2399.0,27.8953488372093,3.2176345834714626,40,8997.0,0.06147177200585672,8,889.0,0.1871451940893414,0,231.0,0.37351649234301904,48,10117.0
2585.0,50,1811.0,21.55952380952381,1.8081948911402081,38,9188.0,0.02269330720559507,9,762.0,0.08372690850306533,3,184.0,0.3289148855112769,50,10134.0
2590.0,59,1726.0,21.048780487804876,1.0887761283866138,36,9368.0,0.014301375595377738,14,586.0,0.03679779080824259,9,213.0,0.18123229147764452,59,10167.0
2595.0,50,1483.0,17.654761904761905,1.6241504893394105,33,9536.0,0.03964729720461577,10,567.0,0.050451663643464324,7,198.0,0.0704153865562035,50,10301.0
2600.0,42,1284.0,15.46987951807229,3.177704022964848,33,9694.0,0.07318687909395873,5,433.0,0.3030616567011323,4,122.0,0.20099286565088395,42,10249.0
2605.0,32,1034.0,13.256410256410257,3.8266745553398867,31,9728.0,0.07250122879283885,1,374.0,0.38610486687691375,0,32.0,0.34413584075283693,32,10134.0
2610.0,27,639.0,8.635135135135135,4.2051429298024905,25,9745.0,0.07706156670324468,1,315.0,0.42504588405996496,1,13.0,0.5195801783660897,27,10073.0
2615.0,23,307.0,4.323943661971831,4.134861543166922,22,9237.0,0.10998484833848401,1,208.0,0.4530177296749347,0,1.0,0.5843770596952751,23,9446.0
2620.0,27,261.0,3.625,3.414371743284428,25,8152.0,0.10178120810380938,1,72.0,0.5189039776000032,1,2.0,0.3218229418273111,27,8226.0
2625.0,33,280.0,3.7837837837837838,2.0327917554956887,25,8149.0,0.05919660752078829,1,58.0,0.39976074481745605,7,26.0,0.15902009134587358,33,8233.0
2630.0,30,218.0,2.9066666666666667,2.384893218778717,23,8035.0,0.08958071488388303,2,7.0,0.3350421005487371,5,43.0,0.1284605830987807,30,8085.0
2635.0,24,213.0,2.84,3.443213942680277,18,7862.0,0.13778227141951307,4,24.0,0.3279441990662897,2,33.0,0.18240280610905335,24,7919.0
2640.0,25,177.0,2.36,3.0407621918776466,14,7336.0,0.14770646284900615,7,54.0,0.24332161475858757,3,40.0,0.20747788574384768,24,7430.0
2645.0,25,106.0,1.4133333333333333,2.3191830120056687,16,7412.0,0.08366799768564134,6,61.0,0.21208263845727118,3,54.0,0.18708495255329954,25,7527.0
2650.0,35,157.0,1.9873417721518987,1.4510856237094525,23,7507.0,0.07116457978831711,3,67.0,0.1660495193421033,9,85.0,0.06380078113258654,35,7659.0
2655.0,34,169.0,2.011904761904762,1.6654260968804795,23,7515.0,0.05228075597405232,1,73.0,0.18922017632588542,10,107.0,0.062349695222293514,34,7695.0
2660.0,31,178.0,2.0941176470588236,3.139659297935488,23,7443.0,0.08968663318697492,4,91.0,0.3388029216220462,4,89.0,0.14209732553527663,31,7623.0
2665.0,31,257.0,3.1728395061728394,3.8394650803866197,24,7550.0,0.10784109689864649,7,122.0,0.31841694909343204,0,52.0,0.31374830746401233,31,7724.0
2670.0,39,390.0,4.936708860759493,3.3236481578051595,26,7669.0,0.05669576057054887,12,172.0,0.16594066144314193,1,27.0,0.5566277849094652,39,7868.0
2675.0,45,585.0,7.597402597402597,1.776019549039727,29,7799.0,0.014697014399124792,15,241.0,0.04086598082436569,1,27.0,0.31468034629681335,45,8067.0
2680.0,55,751.0,9.753246753246753,1.002657303474658,36,7964.0,0.002354773780211602,12,268.0,0.036663141391682585,7,52.0,0.07917263494588424,55,8284.0
2685.0,49,850.0,11.333333333333334,1.6637447918058097,41,8164.0,0.05457146149240966,3,223.0,0.1756621003880832,5,67.0,0.22808896427217054,49,8454.0
2690.0,40,931.0,12.090909090909092,2.5195835533654023,40,7746.0,0.05552628282336481,0,129.0,0.4620629698663655,0,38.0,0.20400520568104047,40,7913.0
2695.0,40,912.0,11.544303797468354,2.7324057253249046,38,7323.0,0.06421099820322755,0,67.0,0.6500055959807156,1,32.0,0.2068542345496931,39,7422.0
2700.0,36,819.0,10.367088607594937,2.6251782685168585,31,6798.0,0.06313450564670721,0,67.0,0.45107683468748666,4,46.0,0.26285255971263444,35,6911.0
2705.0,33,613.0,7.6625,2.566281050295793,22,6772.0,0.08022107655718598,3,72.0,0.26475241779442366,7,75.0,0.2203990334905823,32,6919.0
2710.0,36,501.0,6.109756097560975,2.4431408035809747,17,6813.0,0.13990699878212226,6,96.0,0.12872772804104635,12,122.0,0.13520471085244845,35,7031.0
2715.0,39,477.0,5.888888888888889,2.418287419995659,20,6893.0,0.15258117329655033,8,129.0,0.05302567906603409,11,180.0,0.1351597990008147,39,7202.0
2720.0,41,420.0,5.121951219512195,2.5684594675681294,21,6988.0,0.1217297859123431,11,176.0,0.1084306473997458,9,222.0,0.10390410566055627,41,7386.0
2725.0,42,446.0,5.373493975903615,2.4053156175104924,26,7100.0,0.09718591266988312,11,231.0,0.14012858041488283,5,214.0,0.12859460300279016,42,7545.0
2730.0,43,520.0,6.265060240963855,2.3795009497942523,35,7252.0,0.0541805040179668,6,228.0,0.2780258150468481,2,158.0,0.24066788171090867,43,7638.0
2735.0,42,615.0,7.409638554216867,1.8037417839056469,37,7429.0,0.017236506943993632,4,250.0,0.15979343121435124,1,136.0,0.23776047251124854,42,7815.0
2740.0,54,754.0,8.767441860465116,1.6652375799147305,36,7539.0,0.03072491090719013,9,287.0,0.03773013483438272,9,161.0,0.12186114878033326,54,7987.0
2745.0,48,810.0,9.759036144578314,1.8857487478504305,34,7704.0,0.05276495656170292,8,274.0,0.05810261384222729,6,162.0,0.0906986158752972,48,8140.0
2750.0,38,855.0,10.426829268292684,2.9992678117245943,34,7872.0,0.08712265719986313,3,202.0,0.3544935590850573,1,117.0,0.20341797730517322,38,8191.0
2755.0,36,1002.0,12.683544303797468,3.9819178994318056,36,7973.0,0.0804525057064773,0,140.0,0.535745095661776,0,38.0,0.30614405496961744,36,8151.0
2760.0,37,1134.0,15.12,4.115350601146985,35,8078.0,0.08581771019579627,0,113.0,0.5134146682221205,1,12.0,0.4599426680616405,36,8203.0
2765.0,35,1277.0,17.985915492957748,3.7881714274779266,31,8049.0,0.12472725898092851,0,62.0,0.4841957304483572,3,13.0,0.36211243956174777,34,8124.0
2770.0,35,1434.0,20.197183098591548,3.40087195347278,29,8139.0,0.1312889228503956,0,13.0,0.5039899163463717,5,32.0,0.22200720649094913,34,8184.0
2775.0,42,1625.0,22.26027397260274,3.0870132719743464,29,8226.0,0.13140905977835682,3,19.0,0.3881068217381925,9,67.0,0.13659650141992893,41,8312.0
2780.0,45,1615.0,22.123287671232877,2.2498613141016506,28,7745.0,0.0923348589603438,5,41.0,0.2547259357420105,11,118.0,0.1542751630898396,44,7904.0
2785.0,46,1396.0,18.613333333333333,1.5205151518193838,30,7271.0,0.0828135799635065,8,77.0,0.08373331219708528,8,167.0,0.15862991934053042,46,7515.0
2790.0,52,1248.0,16.0,0.9334531704048507,32,7416.0,0.04769282004757072,11,128.0,0.00033111723525788064,9,211.0,0.08991478701504246,52,7755.0
2795.0,50,1104.0,13.8,1.2427923663193492,30,7552.0,0.04656214072128741,9,150.0,0.013562532315891097,11,256.0,0.055884798189372586,50,7958.0
2800.0,51,914.0,11.425,1.4328987621084759,30,7690.0,0.06532814910336238,5,181.0,0.038678720206823836,16,331.0,0.03827207461785419,51,8202.0
2805.0,48,712.0,9.012658227848101,1.4619383105086383,28,7777.0,0.061969903269191516,4,204.0,0.03449638808904075,16,356.0,0.05561422670730023,48,8337.0
2810.0,37,416.0,5.402597402597403,2.1693421148850827,22,7897.0,0.031716790723655776,7,236.0,0.20194614954185958,8,308.0,0.1406831779571153,37,8441.0
2815.0,37,430.0,5.733333333333333,2.5001216247750735,26,8019.0,0.04915289266974383,11,280.0,0.23350130296780994,0,224.0,0.2832559864046444,37,8523.0
2820.0,38,519.0,6.92,2.4260080695637205,29,8155.0,0.05178034408071903,6,242.0,0.19645542600270094,3,231.0,0.30880417114796127,38,8628.0
2825.0,45,681.0,8.73076923076923,2.2408994276695435,35,8320.0,0.09543851044985809,2,188.0,0.16453186757491048,8,260.0,0.20358423187845925,45,8768.0
2830.0,48,797.0,10.08860759493671,1.9425920343788003,38,8445.0,0.04116030715210216,0,161.0,0.30173184390674646,10,250.0,0.11015854715824455,48,8856.0
2835.0,44,895.0,11.474358974358974,2.5618537956211616,33,8506.0,0.03108697665514724,4,173.0,0.3020330609361277,7,148.0,0.14647947211949017,44,8827.0
2840.0,38,1025.0,13.486842105263158,3.226648292051712,30,8581.0,0.04665317252167315,6,200.0,0.26222310440108887,2,68.0,0.3311568712655968,38,8849.0
2845.0,40,1186.0,16.246575342465754,2.9598250126117045,31,8728.0,0.038921957774949514,7,194.0,0.18692503088954893,2,42.0,0.5329991454562396,40,8964.0
2850.0,38,1331.0,18.232876712328768,3.5354442370130466,33,8886.0,0.0864590873710742,3,139.0,0.23448795318097118,2,37.0,0.6079175375256425,38,9062.0
2855.0,37,1442.0,19.226666666666667,3.4763593163599142,35,9011.0,0.0775194858191898,0,41.0,0.3888974335965666,2,4.0,0.394486140196805,37,9056.0
2860.0,39,1592.0,22.11111111111111,3.783105504034369,33,9139.0,0.10262447741066835,0,19.0,0.6909083100056755,6,24.0,0.2541348937416321,39,9182.0
2865.0,38,1534.0,21.305555555555557,2.8043989547087866,28,8624.0,0.09914010519543809,0,6.0,0.6879399653078827,10,64.0,0.10575064836960187,38,8694.0
2870.0,42,1366.0,18.97222222222222,1.6231087994990887,28,7566.0,0.06604902216201192,2,11.0,0.33466142408850225,12,95.0,0.06154998474475124,42,7672.0
2875.0,34,1081.0,14.808219178082192,2.319871324611159,25,7648.0,0.05370102192729529,4,32.0,0.33699512828866085,5,90.0,0.17031617531080462,34,7770.0
2880.0,23,840.0,11.666666666666666,4.167173577042121,20,7658.0,0.11764151375308163,3,36.0,0.3648436395138908,0,53.0,0.3777746968650841,23,7747.0
2885.0,18,625.0,8.680555555555555,5.239898420581299,18,7702.0,0.16037202574586165,0,22.0,0.4123330822884645,0,25.0,0.5233435123548883,18,7749.0
2890.0,17,360.0,5.142857142857143,4.591110862965933,15,7768.0,0.19811638780492466,0,8.0,0.43070457054775124,2,28.0,0.33836936332889506,17,7804.0
2895.0,23,255.0,3.8059701492537314,3.4465006379520005,15,7831.0,0.15751326459795092,0,0.0,0.5355208526280731,8,52.0,0.17810306081080798,23,7883.0
2900.0,27,272.0,3.9420289855072466,2.6125939749729823,18,7903.0,0.13368220176626577,2,4.0,0.32275942866453816,7,69.0,0.11150047829674962,27,7976.0
2905.0,30,368.0,5.111111111111111,3.132218318413935,22,7993.0,0.08218533566915197,4,20.0,0.27997607173910954,4,53.0,0.2002932462987267,30,8066.0
2910.0,33,510.0,7.183098591549296,3.187583010293641,25,8109.0,0.07059812130138213,7,48.0,0.21605773566856887,1,29.0,0.3951899350158185,33,8186.0
2915.0,47,711.0,10.014084507042254,2.1961305621536154,32,8252.0,0.042743446300841086,13,101.0,0.09011688981968201,2,24.0,0.4327966499382341,47,8377.0
2920.0,55,964.0,13.205479452054794,1.3458509492821644,36,8421.0,0.015900774936058022,17,180.0,0.05664758792667372,1,26.0,0.42024605378076885,54,8627.0
2925.0,57,1134.0,14.921052631578947,1.2866431970655223,39,8609.0,0.020004410664301316,14,222.0,0.03671546929696202,4,39.0,0.32096664034729827,57,8870.0
2930.0,51,1259.0,16.56578947368421,2.347321214435452,41,8811.0,0.04258487564964798,7,206.0,0.13279905247402166,3,43.0,0.42399004294351156,51,9060.0
2935.0,43,1337.0,17.363636363636363,3.305893917805292,39,8988.0,0.0794363946860821,0,135.0,0.3448985881610664,4,29.0,0.33028938896099524,43,9152.0
2940.0,42,1255.0,16.513157894736842,2.9935491270520114,32,8526.0,0.08565940811615594,0,81.0,0.6825373406715876,10,65.0,0.17073083701319014,42,8672.0
2945.0,38,1007.0,13.426666666666666,2.444513805163959,30,7590.0,0.07326813979722085,0,11.0,0.7184106189411124,8,85.0,0.12222718799847797,38,7686.0
2950.0,32,832.0,10.947368421052632,2.3387712072984397,26,7692.0,0.04736050644483216,2,19.0,0.4525992037532002,4,70.0,0.15183081307770777,32,7781.0
2955.0,28,630.0,8.513513513513514,3.7180648826685814,22,7738.0,0.08937238093395093,6,38.0,0.344660853961955,0,41.0,0.3175254680706218,28,7817.0
2960.0,22,525.0,7.394366197183099,4.539179090654559,18,7748.0,0.1443444227152864,4,36.0,0.20856204665561082,0,23.0,0.7101468142650853,22,7807.0
2965.0,18,378.0,5.4,4.711240415273806,17,7805.0,0.2077406792632079,1,19.0,0.20822732340987515,0,7.0,0.74513463692461,18,7831.0
2970.0,17,127.0,1.8405797101449275,4.278947602269712,16,7359.0,0.1413153757580088,0,7.0,0.32202110974092196,1,0.0,0.6335228681223347,17,7366.0
2975.0,20,131.0,1.9264705882352942,3.644307788807935,19,6410.0,0.10790585336508325,0,4.0,0.6635144008737741,1,3.0,0.3751193795328092,20,6417.0
2980.0,26,140.0,1.971830985915493,2.564514243565655,19,6467.0,0.08028092851955076,0,4.0,0.774515744134899,7,28.0,0.1905092805614442,26,6499.0
2985.0,27,120.0,1.6216216216216217,2.288455954080204,17,6474.0,0.08773140824927673,2,6.0,0.39592139508756974,8,53.0,0.1277312262149531,27,6533.0
2990.0,20,90.0,1.2162162162162162,3.710239305932981,15,6489.0,0.13473290724612147,2,10.0,0.4698497651224558,3,45.0,0.18627990835832478,20,6544.0
2995.0,20,138.0,1.84,4.842585291504493,16,6543.0,0.19430487778990585,4,23.0,0.32871842342056284,0,33.0,0.3499738646469482,20,6599.0
3000.0,22,181.0,2.445945945945946,3.741474374579348,12,6596.0,0.20247479187816833,8,53.0,0.08350199901705743,2,29.0,0.27582644185145955,22,6678.0
3005.0,42,346.0,4.873239436619718,1.5521396107041685,20,6674.0,0.07220326892825304,15,113.0,0.0030840257978028696,7,53.0,0.07188686874987314,42,6840.0
3010.0,50,500.0,6.8493150684931505,0.9870331910483042,25,6785.0,0.039159591979912964,11,153.0,0.04151642246698856,14,111.0,0.051139483982403505,50,7049.0
3015.0,44,568.0,7.780821917808219,1.7197090569780846,31,6930.0,0.08601016170593465,3,126.0,0.22043570524452666,10,141.0,0.13198459934756449,44,7197.0
3020.0,38,617.0,8.118421052631579,2.9057364501355387,34,7073.0,0.09697505842842351,0,66.0,0.49184338117875637,4,116.0,0.1504225737658332,38,7255.0
3025.0,35,578.0,7.706666666666667,3.0927108222789506,33,6756.0,0.043950462748499605,1,72.0,0.4754587119949181,0,65.0,0.3003814267960135,34,6893.0
3030.0,37,528.0,7.436619718309859,1.5680090065747703,31,5953.0,0.038397619052947585,5,85.0,0.15762474290150028,1,66.0,0.2630189687690422,37,6104.0
3035.0,34,450.0,6.081081081081081,1.2976988831917797,23,6051.0,0.05101957359530562,5,90.0,0.08678384133365133,6,84.0,0.10381029805462905,34,6225.0
3040.0,30,373.0,4.907894736842105,2.6532461608054723,20,6120.0,0.12310970898524302,1,56.0,0.23591784254521134,9,90.0,0.14738910707806366,30,6266.0
3045.0,19,267.0,3.4675324675324677,3.6317860065085537,17,5724.0,0.12392162633788423,0,23.0,0.4876344335280372,2,72.0,0.18460122802237844,19,5819.0
3050.0,15,161.0,2.175675675675676,3.8599031158782386,15,4847.0,0.10082335988747138,0,9.0,0.5126877675871012,0,23.0,0.3776225279533427,15,4879.0
3055.0,11,37.0,0.5,4.290751335405312,11,4873.0,0.11025888816618162,0,11.0,0.4504825782924298,0,0.0,0.6083951780927234,11,4884.0
3060.0,10,31.0,0.4305555555555556,3.626654585094238,10,4855.0,0.11547251266605539,0,7.0,0.3802547578334412,0,0.0,0.38149841228943215,10,4862.0
3065.0,15,62.0,0.8611111111111112,3.006235893406073,8,4843.0,0.13878829294470105,0,2.0,0.3340204702688291,7,19.0,0.16001494181866033,15,4864.0
3070.0,17,101.0,1.4027777777777777,3.24502779137752,11,4863.0,0.1603315772297048,0,2.0,0.5034596818373981,6,39.0,0.12009682550742067,17,4904.0
3075.0,15,94.0,1.2702702702702702,3.5660079374152884,11,4433.0,0.14301278455332223,3,10.0,0.40492655861082,1,33.0,0.24168513832095234,15,4476.0
3080.0,23,115.0,1.554054054054054,2.9926761271390236,16,3679.0,0.07506035684289117,6,32.0,0.2818870311228782,0,17.0,0.3418496983772901,22,3728.0
3085.0,24,104.0,1.368421052631579,2.0359793304057097,15,3322.0,0.07902318770301048,6,51.0,0.09348615815858892,3,21.0,0.22283022944467346,24,3394.0
3090.0,23,101.0,1.3289473684210527,2.66767337482746,13,3374.0,0.13743983947748423,3,45.0,0.20200710599096627,7,48.0,0.13329775615918962,23,3467.0
3095.0,33,167.0,2.0875,2.537452834349002,19,3117.0,0.11068859559256197,0,33.0,0.4556588859466836,14,106.0,0.051757922998754424,33,3256.0
3100.0,43,285.0,3.6538461538461537,1.3995740236875913,19,2895.0,0.08027320169368035,3,42.0,0.2790874560164633,21,200.0,0.004102256636015865,43,3137.0
3105.0,41,293.0,3.8552631578947367,1.1356761716248749,16,2935.0,0.08002977045958015,6,68.0,0.15990389246325726,18,262.0,0.02560685044154969,40,3265.0
3110.0,30,234.0,3.038961038961039,2.451500024470203,10,2910.0,0.11312435543016197,8,98.0,0.2816204222235799,11,290.0,0.07338805149290353,29,3298.0
3115.0,28,198.0,2.5714285714285716,2.78327747562088,11,2950.0,0.13609812617240966,10,142.0,0.1805825518169656,6,277.0,0.11156849447033035,27,3369.0
3120.0,34,317.0,4.064102564102564,1.961310759289783,16,3013.0,0.06998346826998213,12,202.0,0.057253911005494124,6,306.0,0.12668180345738078,34,3521.0
3125.0,47,497.0,6.2125,1.0543479891969392,23,3115.0,0.029017540950820014,15,274.0,0.011765831759818815,9,346.0,0.06400472170497094,47,3735.0
3130.0,57,733.0,9.1625,0.6646876511452892,29,3250.0,0.019351530966913277,15,338.0,0.06693158811804081,13,396.0,0.03332929043512751,57,3984.0
3135.0,59,930.0,11.481481481481481,0.8298086553668345,34,3414.0,0.010363631444893849,12,395.0,0.13830160767799743,13,399.0,0.041639288311582916,59,4208.0
3140.0,58,1127.0,13.74390243902439,2.315947868945515,39,3598.0,0.058139484818512124,11,419.0,0.26997505117666587,8,300.0,0.12350832325940111,58,4317.0
3145.0,54,1348.0,16.641975308641975,2.638098300194909,42,3801.0,0.04970065924218539,12,473.0,0.24019986658597373,0,211.0,0.34300243159066474,54,4485.0
3150.0,51,1369.0,16.901234567901234,2.1418826441932484,41,4003.0,0.02626126338780409,7,410.0,0.16371705023197233,3,187.0,0.2943861255022154,51,4600.0
3155.0,52,1409.0,17.182926829268293,2.145383237039427,41,4208.0,0.05037562615520694,3,329.0,0.16389128858483842,8,215.0,0.12206858068502734,52,4752.0
3160.0,53,1479.0,18.25925925925926,1.7531498505912295,38,4336.0,0.056002810954740495,2,326.0,0.20337807054394713,13,271.0,0.03504192879535232,53,4933.0
3165.0,52,1284.0,16.253164556962027,1.1068673956945299,33,4138.0,0.02973679889153414,5,341.0,0.1628901198922017,14,281.0,0.035113394101279616,52,4760.0
3170.0,47,998.0,12.794871794871796,1.81956604995374,31,3568.0,0.040038916933548684,8,377.0,0.22818057654316704,8,225.0,0.12217988935099768,47,4170.0
3175.0,40,906.0,11.766233766233766,2.8994405835052914,29,3704.0,0.07073761021957241,11,425.0,0.2732692652141455,0,137.0,0.35786339575781106,40,4266.0
3180.0,37,788.0,10.506666666666666,3.0617730173141458,29,3831.0,0.09661006991012436,6,334.0,0.2591408008625229,2,104.0,0.3206541708961908,37,4269.0
3185.0,37,647.0,8.626666666666667,2.5288301834397506,28,3967.0,0.11410146429140136,2,229.0,0.17245170559018028,7,132.0,0.12456280336506381,37,4328.0
3190.0,34,483.0,6.527027027027027,2.2376082550042966,25,4007.0,0.08343336422340876,1,229.0,0.2371698329818534,8,141.0,0.07877242216411282,34,4377.0
3195.0,30,294.0,4.083333333333333,2.717812653894679,21,3944.0,0.06436419922986983,5,246.0,0.2926146239780523,4,90.0,0.1156051832712204,30,4280.0
3200.0,25,286.0,4.144927536231884,3.3130782504060026,21,3965.0,0.08631396138344913,4,201.0,0.2506290444051513,0,42.0,0.2962171359934875,25,4208.0
3205.0,29,395.0,5.486111111111111,3.9590544079506866,26,4086.0,0.10995996154965361,3,94.0,0.3938699942498301,0,21.0,0.45411963029029095,29,4201.0
3210.0,33,470.0,6.266666666666667,3.5978926060534007,30,3881.0,0.08171756477344151,0,53.0,0.5074888342688119,2,21.0,0.33012565998689347,32,3955.0
3215.0,37,463.0,6.173333333333333,2.4595515641349492,33,3353.0,0.05412151171071961,0,20.0,0.5802725426711747,4,36.0,0.18832610719144338,37,3409.0
3220.0,36,435.0,5.8,1.7282361438074725,29,3411.0,0.05920390798205512,1,23.0,0.24662802991595895,6,58.0,0.10417148969893646,36,3492.0
3225.0,30,332.0,4.368421052631579,2.1450177733268827,22,3337.0,0.08504174005227631,4,38.0,0.10763387795739565,4,65.0,0.130361470913228,30,3440.0
3230.0,25,245.0,3.141025641025641,3.3455722489293747,17,3328.0,0.12419329844243716,7,70.0,0.2033851587146224,1,38.0,0.19287132659368286,25,3436.0
3235.0,27,254.0,3.3866666666666667,3.238175238249791,19,3416.0,0.1301175065298284,8,89.0,0.155866134285382,0,38.0,0.22248192966194644,27,3543.0
3240.0,31,254.0,3.3866666666666667,2.7497463487840066,22,3522.0,0.13365604144662455,4,82.0,0.1494392529955539,5,54.0,0.1107821602902337,31,3658.0
3245.0,32,307.0,4.148648648648648,2.085360547642914,25,3552.0,0.05499239040157872,0,73.0,0.2418268538098886,7,63.0,0.08269681242062306,32,3688.0
3250.0,30,371.0,5.013513513513513,2.6067991722221993,26,3596.0,0.03993525024190956,2,86.0,0.33560444824415375,2,49.0,0.15869989010649266,30,3731.0
3255.0,31,378.0,5.323943661971831,1.9072696205037711,23,3329.0,0.048574472882719995,6,111.0,0.13667152978563152,2,48.0,0.1699824199471941,31,3488.0
3260.0,36,358.0,5.042253521126761,1.166944742589892,23,3440.0,0.046993967436225054,5,111.0,0.05213020914801176,8,75.0,0.10005033288449876,36,3626.0
3265.0,42,368.0,4.972972972972973,1.4305749654626352,29,3572.0,0.08016934669944825,4,95.0,0.14425799050690857,9,97.0,0.10323692679243138,42,3764.0
3270.0,34,350.0,4.72972972972973,2.188859268737217,30,3658.0,0.05871282356480906,0,82.0,0.43924330537125283,4,82.0,0.12573806390743364,34,3822.0
3275.0,30,296.0,4.111111111111111,2.2997440449475772,26,3758.0,0.057902971437800946,0,67.0,0.2918611653648688,4,99.0,0.14143771707235328,30,3924.0
3280.0,28,241.0,3.3013698630136985,1.661693795529281,17,3505.0,0.09584463392353196,1,71.0,0.08864433418584758,10,136.0,0.07645861118198038,28,3712.0
3285.0,38,227.0,3.1095890410958904,0.81318928558873,17,3338.0,0.06112047015505097,5,93.0,0.038701207467992625,16,199.0,0.018107361977621486,38,3630.0
3290.0,38,245.0,3.310810810810811,0.820082583630177,19,3421.0,0.04246579120578111,5,87.0,0.03685525187169997,14,236.0,0.03419130129304245,38,3744.0
3295.0,36,236.0,3.1466666666666665,1.6591829366004838,24,3532.0,0.048533100310922686,3,87.0,0.30034852918486205,8,250.0,0.09842471545235895,35,3869.0
3300.0,35,277.0,3.7945205479452055,1.9654517821251771,26,3605.0,0.04646866154313034,3,99.0,0.3501926291216559,5,226.0,0.14382639304042932,34,3930.0
3305.0,38,327.0,4.36,2.5643924980266117,22,3675.0,0.09409745945697585,6,127.0,0.27018215866744505,9,219.0,0.17654730444836475,37,4021.0
3310.0,40,411.0,5.48,2.5212935758135173,19,3774.0,0.12454701499852491,9,167.0,0.222831586755608,11,243.0,0.13385040852938832,39,4184.0
3315.0,48,620.0,7.948717948717949,2.034819057622732,24,3883.0,0.087607422039403,12,222.0,0.157127222664384,11,298.0,0.1177419171936406,47,4403.0
3320.0,55,783.0,9.7875,1.19030968753862,32,4029.0,0.010079343360723888,14,289.0,0.028905342598879464,9,347.0,0.12993787389470773,55,4665.0
3325.0,61,951.0,11.8875,1.0673566735864362,38,4205.0,0.002391867910720049,15,358.0,0.02776808663123273,8,390.0,0.1268647535064682,61,4953.0
3330.0,56,1069.0,13.197530864197532,1.6360394102967766,41,4409.0,0.06283110236633895,10,346.0,0.08376445689419461,5,362.0,0.15634237277329063,56,5117.0
