step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2155.0,17,121.0,1.5921052631578947,4.41287629911249,16,3269.0,0.15923060777981102,0,28.0,0.4177224817076834,0,19.0,0.4967672064321897,16,3316.0
2160.0,18,167.0,2.287671232876712,3.8860492446384653,14,3331.0,0.14511605264463748,1,15.0,0.421842256089281,2,21.0,0.30915359503641204,17,3367.0
2165.0,23,249.0,3.364864864864865,3.5513947330393147,17,3402.0,0.13296013054663208,1,13.0,0.49651318915155895,5,39.0,0.17678039890032757,23,3454.0
2170.0,33,370.0,5.0,2.906488396442215,21,3496.0,0.12767441418963005,3,21.0,0.30851923319301405,9,75.0,0.08503612240196495,33,3592.0
2175.0,36,497.0,6.626666666666667,2.4711498837133457,25,3609.0,0.12474005779545283,6,44.0,0.09319886834720893,5,88.0,0.10238885525965387,36,3741.0
2180.0,40,636.0,8.48,2.708483855269989,28,3742.0,0.05822283324530796,9,66.0,0.19248959492928644,3,57.0,0.16357503292199588,40,3865.0
2185.0,44,835.0,11.438356164383562,2.7671091017676686,33,3896.0,0.05215106138747333,11,113.0,0.2275902304297974,0,31.0,0.3211402765012517,44,4040.0
2190.0,42,965.0,13.219178082191782,3.5242271202587268,35,4067.0,0.08349894602064305,6,115.0,0.2844979782462626,1,19.0,0.560548163244054,42,4201.0
2195.0,42,1101.0,15.082191780821917,3.21435006735217,39,4256.0,0.06802177268695378,1,95.0,0.40931290497045686,1,14.0,0.47835589446951937,41,4365.0
2200.0,40,1237.0,16.493333333333332,3.198386144841589,38,4434.0,0.08341252230745333,0,68.0,0.59843802905043,2,20.0,0.26321777923212164,40,4522.0
2205.0,43,1368.0,18.24,2.8029976901387372,33,4577.0,0.08564415674923971,1,55.0,0.4178837749908577,9,45.0,0.1295702902375942,43,4677.0
2210.0,42,1286.0,17.37837837837838,2.0131117211255813,29,4330.0,0.041196299173466566,5,75.0,0.1805070905157133,8,67.0,0.1465347784403832,42,4472.0
2215.0,37,1148.0,15.726027397260275,2.3100663305394993,30,3812.0,0.05478328433496609,3,69.0,0.34352106573975255,4,57.0,0.17388043661498226,37,3938.0
2220.0,26,897.0,11.96,3.4067881606326598,23,3910.0,0.09710640837067736,2,39.0,0.3557345374923845,1,39.0,0.28283241865685665,26,3988.0
2225.0,26,727.0,9.56578947368421,3.5902861391663805,21,3987.0,0.1373323507861809,1,30.0,0.3557374469443005,4,38.0,0.23144473219865078,26,4055.0
2230.0,27,593.0,8.123287671232877,3.053351319921952,17,4038.0,0.1411663713223463,1,25.0,0.2255470074538306,9,67.0,0.118965197843403,27,4130.0
2235.0,32,419.0,5.819444444444445,2.1578192598119523,16,4098.0,0.12150709375319976,1,15.0,0.16310825891728814,15,124.0,0.034776927185955736,32,4237.0
2240.0,32,224.0,3.111111111111111,1.7896403273779573,14,3912.0,0.08882407319423956,4,29.0,0.08135546117135531,14,169.0,0.03406184244084908,32,4110.0
2245.0,30,200.0,2.816901408450704,2.067341773852685,15,3729.0,0.06506064825608662,7,61.0,0.19212667083902057,8,161.0,0.14582577417974465,30,3951.0
2250.0,28,202.0,2.8055555555555554,3.020146876845797,19,3819.0,0.06361255891631366,9,86.0,0.2173215197676243,0,97.0,0.30181537027017385,28,4002.0
2255.0,32,244.0,3.3424657534246576,3.7092929845183664,26,3935.0,0.08742768513146833,5,102.0,0.3190087183296536,1,65.0,0.5795228596060817,32,4102.0
2260.0,30,293.0,4.069444444444445,4.406475919858303,30,4077.0,0.08942643439941302,0,82.0,0.4550841037910171,0,20.0,0.6644786575448541,30,4179.0
2265.0,25,266.0,3.7464788732394365,4.653322495341995,24,4122.0,0.12105192949591108,0,54.0,0.5816073751455721,1,5.0,0.5001949971386606,25,4181.0
2270.0,24,258.0,3.7941176470588234,4.016123163244913,19,4149.0,0.12419688458690213,0,22.0,0.5991240099123603,5,21.0,0.3151344411480654,24,4192.0
2275.0,30,340.0,4.927536231884058,3.31082921354356,19,4215.0,0.11597011382750416,0,1.0,0.607575093427443,11,64.0,0.10481607964472923,30,4280.0
2280.0,34,441.0,6.485294117647059,2.616872974740164,23,4257.0,0.06759096445729003,1,2.0,0.46302286878295085,10,93.0,0.08625613298516066,34,4352.0
2285.0,34,545.0,7.676056338028169,2.7815587515034443,26,4345.0,0.08309552947309655,3,15.0,0.32195128451847377,4,86.0,0.16936692925273658,33,4446.0
2290.0,39,700.0,9.722222222222221,3.0268290499983346,30,4451.0,0.0682560407253603,8,46.0,0.23413676390796506,0,60.0,0.3529943678535291,38,4557.0
2295.0,37,829.0,11.202702702702704,3.537099493370508,31,4599.0,0.043118459743880864,6,65.0,0.14715237931438874,0,39.0,0.6680957719361447,37,4703.0
2300.0,35,978.0,13.04,3.3151617509624796,33,4763.0,0.07839054511921058,2,66.0,0.158055118811332,0,22.0,0.6450373093469571,35,4851.0
2305.0,40,1130.0,15.066666666666666,2.7780517054811322,35,4924.0,0.10153123216570192,1,58.0,0.3282571247032532,3,25.0,0.30775450352347494,39,5007.0
2310.0,39,1291.0,16.341772151898734,3.3115134009676854,31,5064.0,0.1071005183324082,1,42.0,0.48011155611350026,6,47.0,0.2517251762212659,38,5153.0
2315.0,41,1281.0,15.814814814814815,2.999662687627701,29,4890.0,0.09418362902806467,2,50.0,0.4518793262338296,9,84.0,0.2207488065948835,40,5024.0
2320.0,50,1248.0,15.407407407407407,2.3018389516306703,31,4436.0,0.07090094052748662,5,69.0,0.37178474856087057,13,137.0,0.21990714223133578,49,4642.0
2325.0,44,1052.0,12.523809523809524,1.7849791866265652,26,4555.0,0.06564319769518623,8,103.0,0.249872314420086,9,176.0,0.15655718374003966,43,4834.0
2330.0,43,885.0,10.172413793103448,1.9891791920224846,20,4642.0,0.08218179550871532,13,156.0,0.01467764209752695,10,222.0,0.17610802280490093,43,5020.0
2335.0,43,756.0,8.590909090909092,2.4419671144075012,21,4731.0,0.09182376788016175,17,237.0,7.547016021143802e-05,5,217.0,0.21014439707235819,43,5185.0
2340.0,39,605.0,6.875,2.71758211201451,23,4836.0,0.0827805330004676,11,273.0,0.1675918362669628,4,225.0,0.2468517974002951,38,5334.0
2345.0,42,401.0,4.773809523809524,1.7308868057040527,28,4964.0,0.07253213224342737,6,293.0,0.16216342422430205,7,253.0,0.20933945276599467,41,5510.0
2350.0,54,555.0,6.379310344827586,1.0889843345106573,33,5080.0,0.03190195735537286,8,330.0,0.12050595891914198,12,296.0,0.10401326866644459,53,5706.0
2355.0,55,723.0,8.123595505617978,1.303286076463924,26,5205.0,0.051151029525043294,15,393.0,0.044450900158120484,13,359.0,0.1394084074014465,54,5957.0
2360.0,60,907.0,10.077777777777778,1.2851798189750838,29,5325.0,0.04258922456618593,18,459.0,0.025874123503295706,13,424.0,0.09578105663492525,60,6208.0
2365.0,61,1043.0,11.21505376344086,1.8547110627451113,34,5482.0,0.06438342760416196,16,518.0,0.0411160162533122,11,372.0,0.11989547179030849,61,6372.0
2370.0,59,1239.0,13.615384615384615,2.5983972516031755,38,5667.0,0.06418928329917696,13,576.0,0.1528345059888316,8,318.0,0.15122478257128336,59,6561.0
2375.0,53,1370.0,15.222222222222221,3.3932592836752367,41,5868.0,0.08024826772916825,10,570.0,0.24734950547855097,2,249.0,0.2877386920857011,53,6687.0
2380.0,49,1491.0,17.137931034482758,3.699644762750742,41,6073.0,0.08257919611191772,5,484.0,0.35801579209408674,3,131.0,0.36947191362955467,49,6688.0
2385.0,44,1518.0,18.289156626506024,3.3850084364271957,39,6217.0,0.06581457507337934,3,351.0,0.3743888498513574,2,67.0,0.2967033604353571,44,6635.0
2390.0,45,1614.0,19.925925925925927,3.110873522071728,34,6292.0,0.09022125435233656,3,282.0,0.3615483287895067,8,95.0,0.19863297179255157,45,6669.0
2395.0,38,1460.0,18.25,2.6311518483831575,27,6076.0,0.07162439465616857,3,215.0,0.42274065318855963,8,85.0,0.165638907185923,38,6376.0
2400.0,38,1271.0,15.8875,2.6015269713262206,28,5506.0,0.05246043847580316,5,238.0,0.37535892445237073,5,59.0,0.20395066324723024,38,5803.0
2405.0,33,1132.0,14.329113924050633,3.396993231174298,24,5573.0,0.08409273720476272,8,270.0,0.29529206308153455,1,36.0,0.3731917829297446,33,5879.0
2410.0,26,956.0,12.10126582278481,4.390214550686583,19,5510.0,0.14318234335274665,5,256.0,0.3948947166201337,2,24.0,0.4326636086044145,26,5790.0
2415.0,22,803.0,10.56578947368421,4.540554876705274,17,5539.0,0.16314466338466993,3,262.0,0.3903917031702039,2,24.0,0.49621839043251703,22,5825.0
2420.0,23,359.0,4.602564102564102,4.527034191513614,16,5572.0,0.14427410399653942,5,153.0,0.2980209887080716,2,28.0,0.45738146873301755,23,5753.0
2425.0,27,185.0,2.371794871794872,3.769490905591414,15,5286.0,0.08524689579124908,9,67.0,0.17738648063875778,3,39.0,0.5590524455988354,27,5392.0
2430.0,31,211.0,2.776315789473684,2.687186726113659,18,5031.0,0.055872825508389706,11,96.0,0.1261398703008902,2,47.0,0.6116226581658921,31,5174.0
2435.0,30,239.0,3.103896103896104,2.9353132410374734,21,5128.0,0.09357619894159534,6,94.0,0.170706481697809,3,60.0,0.5533812338886618,30,5282.0
2440.0,29,189.0,2.392405063291139,3.2352048319435323,27,5177.0,0.07271796182343213,0,72.0,0.23043025898599076,2,9.0,0.4463495372672261,29,5258.0
2445.0,32,207.0,2.6202531645569622,3.207477703627314,22,5240.0,0.06903807807240145,5,84.0,0.16703727073324318,5,21.0,0.28925639853771296,32,5345.0
2450.0,31,242.0,3.142857142857143,2.446376224690438,17,5283.0,0.08073421263697547,5,88.0,0.07447080736043919,9,60.0,0.1408760771921577,31,5431.0
2455.0,26,245.0,3.1818181818181817,3.020556818261877,18,5366.0,0.12515641699313068,0,42.0,0.1694796446848144,8,82.0,0.23775186610200225,26,5490.0
2460.0,23,297.0,3.759493670886076,2.917237130512163,21,5421.0,0.08772460322028562,0,44.0,0.31307990621922605,1,68.0,0.20009750182378153,22,5533.0
2465.0,35,442.0,5.594936708860759,2.4209168841185638,23,5514.0,0.03617251790809679,7,68.0,0.17350166270620648,4,60.0,0.2005177917970451,34,5642.0
2470.0,40,574.0,7.358974358974359,1.6346442989167702,27,5626.0,0.04574671152723503,8,84.0,0.09197285392028005,5,88.0,0.21936377210162364,40,5798.0
2475.0,43,708.0,8.85,1.920290424554769,32,5775.0,0.0932609902713375,5,58.0,0.15718077767764052,6,120.0,0.15171805951523215,43,5953.0
2480.0,41,848.0,10.216867469879517,2.3303385724899264,32,5916.0,0.11027943029837202,1,42.0,0.31508955626933727,8,126.0,0.06206791527560554,41,6084.0
2485.0,36,975.0,11.337209302325581,3.3546546898369787,30,6037.0,0.09370890432494323,3,46.0,0.28210212686816094,3,91.0,0.162479276224233,36,6174.0
2490.0,33,967.0,11.792682926829269,3.277732208066099,26,5786.0,0.06886217268509796,7,76.0,0.21874154901897144,0,51.0,0.3405106957934697,33,5913.0
2495.0,44,888.0,11.1,2.5336426339277187,30,5924.0,0.03365260390566354,14,129.0,0.09491711525940741,0,12.0,0.5873358607365388,44,6065.0
2500.0,44,837.0,10.08433734939759,2.159108997916605,32,6080.0,0.028234032831074292,12,164.0,0.07085838108262961,0,3.0,0.5474496610605426,44,6247.0
2505.0,41,725.0,9.0625,2.570488435734544,32,6233.0,0.05954789701335895,6,144.0,0.18125549253508522,3,8.0,0.44980104206550325,41,6385.0
2510.0,33,582.0,7.367088607594937,3.4787841053137045,30,6336.0,0.06468595928546428,0,89.0,0.3968512956223909,3,16.0,0.4244386090513574,33,6441.0
2515.0,27,427.0,5.4743589743589745,4.006547558377205,25,6441.0,0.06745034915782389,0,46.0,0.6371535605139284,2,13.0,0.3216687618415968,27,6500.0
2520.0,28,315.0,4.2,3.4496870628125467,20,6512.0,0.12993663921959112,0,12.0,0.5532578011916012,8,38.0,0.12262810927496531,28,6562.0
2525.0,31,392.0,5.36986301369863,3.014086727687514,22,6562.0,0.14983998650218308,2,15.0,0.29185312679665115,7,63.0,0.07427615688231691,31,6640.0
2530.0,40,524.0,7.081081081081081,3.1311421782737567,28,6636.0,0.07982622704996231,7,44.0,0.2401154946456441,5,59.0,0.16873096278362443,40,6739.0
2535.0,39,572.0,8.17142857142857,2.9319177392492954,28,6336.0,0.05860666130126725,11,88.0,0.13583540966599736,0,34.0,0.40881449616326837,39,6458.0
2540.0,39,505.0,7.214285714285714,1.6036041515074253,27,6468.0,0.04936191928859263,10,112.0,0.04826913400045796,2,37.0,0.23364788436316208,39,6617.0
2545.0,42,507.0,7.140845070422535,1.862548278400386,29,6608.0,0.09512578947097425,5,95.0,0.1886567177885641,8,67.0,0.20144219873617303,42,6770.0
2550.0,34,467.0,6.3108108108108105,2.561660955845268,28,6715.0,0.10542190289888638,0,56.0,0.46770860991849017,6,81.0,0.13963374853648047,34,6852.0
2555.0,29,354.0,4.657894736842105,2.808149977278677,24,6799.0,0.06656789632367854,2,67.0,0.3601355510276265,3,57.0,0.1542473113062941,29,6923.0
2560.0,30,356.0,4.876712328767123,2.9265890427512495,22,6883.0,0.047395554543591095,8,95.0,0.1909901428155808,0,23.0,0.3068349955550232,30,7001.0
2565.0,32,342.0,4.684931506849315,2.8291460859702373,18,6967.0,0.07741808080885246,13,152.0,0.06940068717427056,1,12.0,0.5504038532539205,32,7131.0
2570.0,38,445.0,6.095890410958904,2.0958928150544063,25,7074.0,0.05365146423164128,13,185.0,0.030388430579621636,0,8.0,0.34103195051514695,38,7267.0
2575.0,41,544.0,7.4520547945205475,2.174844530648061,31,7214.0,0.0773018228754773,7,161.0,0.13352603052495735,3,19.0,0.30405498835837563,41,7394.0
2580.0,41,604.0,8.162162162162161,2.592016961302362,35,6945.0,0.07090610639881986,0,97.0,0.36197199028134147,6,26.0,0.3227532194982592,41,7068.0
2585.0,40,578.0,7.706666666666667,3.131834410917005,37,6310.0,0.056720038156324974,0,46.0,0.5842985774925016,3,33.0,0.3595622030517065,40,6389.0
2590.0,34,574.0,7.653333333333333,3.313435058774046,34,6090.0,0.04602904327352801,0,12.0,0.7519407437775281,0,19.0,0.3867338206898285,34,6121.0
2595.0,33,536.0,7.243243243243243,2.3206997943006744,31,6208.0,0.05318909642944577,1,13.0,0.38236904120338866,1,22.0,0.28763027212015246,33,6243.0
2600.0,34,395.0,5.337837837837838,2.2406343588702,22,6249.0,0.09174837590955756,5,30.0,0.2606204088183274,7,47.0,0.1143825465818987,34,6326.0
2605.0,28,303.0,4.04,2.8224017392429523,15,6220.0,0.13853779166781474,6,59.0,0.28944791857595203,7,68.0,0.06275493044619948,28,6347.0
2610.0,26,230.0,3.108108108108108,3.597232733964161,13,6225.0,0.21285337492349476,9,98.0,0.20563253204302132,4,63.0,0.150364588759371,26,6386.0
2615.0,22,231.0,3.2535211267605635,3.8733251992897224,14,6212.0,0.15270250548683745,8,112.0,0.10829645817567018,0,34.0,0.33821036705627366,22,6358.0
2620.0,24,268.0,3.7222222222222223,3.04273943971325,19,6299.0,0.1459432995618726,3,92.0,0.13620600781998493,2,39.0,0.3052514409276716,24,6430.0
2625.0,35,369.0,5.125,1.3651856118542638,25,5989.0,0.07646440331932665,2,110.0,0.15989219308263578,8,64.0,0.10315212852868619,35,6163.0
2630.0,50,430.0,5.657894736842105,0.784459753614428,28,5701.0,0.053015825820351685,8,142.0,0.08817092226406939,14,120.0,0.03295662963602177,50,5963.0
2635.0,45,364.0,4.6075949367088604,1.056724580031063,25,5792.0,0.05355415822575998,9,149.0,0.07178709338797049,11,153.0,0.0681473300357991,45,6094.0
2640.0,30,268.0,3.35,2.691298752256504,23,5905.0,0.09953745071626631,3,110.0,0.18238022914774837,4,123.0,0.2315901749202154,30,6138.0
2645.0,25,247.0,3.0875,3.152661597888185,23,5995.0,0.117468720002871,0,54.0,0.353877476391748,1,105.0,0.21467535097136228,24,6154.0
2650.0,25,257.0,3.2531645569620253,3.280318276885621,19,6064.0,0.11872003660159217,0,25.0,0.5488500681652602,5,109.0,0.12539986710037276,24,6198.0
2655.0,30,294.0,3.769230769230769,2.8614942258055405,18,6130.0,0.12354894385028903,3,31.0,0.2793959511385761,8,134.0,0.11968079730741328,29,6295.0
2660.0,41,426.0,5.532467532467533,2.1220041625688126,19,6205.0,0.10981020888690622,9,64.0,0.14058961851236584,12,158.0,0.10438930320162076,40,6427.0
2665.0,48,630.0,7.974683544303797,1.4563688135630755,24,6311.0,0.06702509609765434,12,112.0,0.04589978258936721,11,202.0,0.18027352483983372,47,6625.0
2670.0,52,784.0,9.560975609756097,1.3219837041766032,29,6449.0,0.08706460890855462,12,159.0,0.05189694683297789,11,216.0,0.13358109382291908,52,6824.0
2675.0,50,922.0,10.847058823529412,2.2620732402041956,35,6615.0,0.09386624449748124,11,201.0,0.107546455134752,4,176.0,0.18592773503611854,50,6992.0
2680.0,49,1090.0,12.386363636363637,2.832411895578495,38,6803.0,0.04474354542316159,11,257.0,0.14135881736954375,0,126.0,0.28178628375852327,49,7186.0
2685.0,59,1366.0,16.261904761904763,1.694795252598365,41,7004.0,7.269771915209341e-05,14,320.0,0.048109027305873985,4,138.0,0.13368797942053418,59,7462.0
2690.0,62,1555.0,19.68354430379747,0.7111167702124822,41,7209.0,0.0,12,340.0,0.04919245565295277,9,176.0,0.057429568444225323,62,7725.0
2695.0,61,1678.0,20.975,1.3903364040930586,41,7416.0,0.06152702001332315,3,284.0,0.23159908797990256,17,245.0,0.08199709151412145,61,7945.0
2700.0,52,1652.0,20.911392405063292,1.8687765144628377,39,7138.0,0.07436731382585574,0,163.0,0.4911151989542642,13,269.0,0.08690912530514484,52,7570.0
2705.0,40,1335.0,16.89873417721519,2.4401690156575104,33,7270.0,0.07317745196780963,1,162.0,0.45406917825861726,6,213.0,0.18230232104574148,40,7645.0
2710.0,30,1022.0,13.102564102564102,3.7130288042561106,26,7328.0,0.06626807544975108,4,174.0,0.40325374470549985,0,97.0,0.3719491997987189,30,7599.0
2715.0,25,702.0,9.116883116883116,4.197772804105715,22,7368.0,0.1241456435460057,2,112.0,0.32315835925851477,1,48.0,0.5466269579835782,25,7528.0
2720.0,25,569.0,7.586666666666667,3.5129466849049753,23,7475.0,0.13906594336180117,1,48.0,0.3405126735623865,1,49.0,0.3445821706387218,25,7572.0
2725.0,28,457.0,6.093333333333334,3.1804198720996117,20,7503.0,0.1146779872773854,0,6.0,0.5058356339749551,8,71.0,0.15155608779201646,28,7580.0
2730.0,24,263.0,3.371794871794872,3.2098291053827137,18,7559.0,0.1251314810144667,0,6.0,0.43963235290607094,6,76.0,0.17244552006280145,24,7641.0
2735.0,24,349.0,4.4743589743589745,3.9282749408923108,21,7587.0,0.09357388406160533,2,14.0,0.4690195173936069,1,35.0,0.27857238182196403,24,7636.0
2740.0,31,481.0,6.246753246753247,3.935078192229476,26,7635.0,0.0696043646608979,5,34.0,0.3001664917675019,0,7.0,0.42263433134194894,31,7676.0
2745.0,42,661.0,8.697368421052632,3.22770108725602,31,7774.0,0.055518187957307015,11,77.0,0.2090931492435743,0,2.0,0.5383709138583189,42,7853.0
2750.0,47,822.0,10.81578947368421,2.015819609667785,34,7935.0,0.039498095270675826,12,117.0,0.1162348297247742,1,0.0,0.30544891522091305,47,8052.0
2755.0,48,981.0,12.576923076923077,2.5211219479945983,36,8110.0,0.07822853234539617,4,104.0,0.1511633607295276,8,24.0,0.3378533943959867,48,8238.0
2760.0,43,1110.0,14.050632911392405,3.0373636065775753,37,8278.0,0.06702141350724312,2,69.0,0.363555668585451,4,39.0,0.3094690986630511,43,8386.0
2765.0,38,1054.0,13.341772151898734,2.7360693229399358,32,7917.0,0.08058871540157288,2,63.0,0.5883552788285149,3,37.0,0.2090101724629963,37,8017.0
2770.0,38,927.0,11.884615384615385,2.275198421030488,27,7013.0,0.0719341745983416,3,62.0,0.5116593065779502,7,48.0,0.12431447031987208,37,7123.0
2775.0,40,806.0,9.710843373493976,1.5494084541388733,24,6633.0,0.05772447227254682,6,86.0,0.1519837686318197,10,78.0,0.13126064986587677,40,6797.0
2780.0,41,727.0,8.654761904761905,2.2055374802367327,19,6692.0,0.10616230815189809,11,131.0,0.1209155957386607,11,121.0,0.10253236934494483,41,6944.0
2785.0,41,616.0,7.080459770114943,2.456269640312333,16,6747.0,0.1342209705670293,10,156.0,0.09413397553135683,15,190.0,0.06884268994883116,41,7093.0
2790.0,41,483.0,5.682352941176471,2.5876937261052992,18,6825.0,0.16547038486113477,7,182.0,0.1859509664211599,16,231.0,0.04153770783066848,41,7238.0
2795.0,37,337.0,4.109756097560975,2.5090992422410077,21,6916.0,0.09899281760979657,7,211.0,0.19617305050943434,9,216.0,0.11693278293725622,37,7343.0
2800.0,36,356.0,4.45,2.80507667931012,26,6551.0,0.06908369787099186,9,218.0,0.2242936479796481,1,162.0,0.2907568612792584,36,6931.0
2805.0,36,382.0,4.716049382716049,2.467323522957806,27,6674.0,0.06788373317610281,8,236.0,0.20176422199546623,1,148.0,0.33256814392364253,36,7058.0
2810.0,37,473.0,5.7682926829268295,2.235818084289011,27,6790.0,0.06443848384931214,4,227.0,0.20566612547004115,6,171.0,0.13392867329306543,37,7188.0
2815.0,37,429.0,5.168674698795181,2.519982841325667,25,6836.0,0.07479724613218477,4,216.0,0.2936622653509673,8,170.0,0.09276815323819587,37,7222.0
2820.0,33,364.0,4.439024390243903,2.520605835666134,24,6455.0,0.04802907994605667,5,242.0,0.24913878682745802,4,101.0,0.14746412906423026,33,6798.0
2825.0,27,333.0,4.215189873417722,3.1534621575932977,19,5631.0,0.07774798758276172,8,258.0,0.25300264938716,0,36.0,0.3773746732290636,27,5925.0
2830.0,22,119.0,1.4875,3.1978693862395207,15,5662.0,0.06872457216638908,6,218.0,0.1945209385245701,1,19.0,0.5705745384403088,22,5899.0
2835.0,26,100.0,1.2658227848101267,2.9925441571841107,17,5724.0,0.0738621710354298,8,141.0,0.10019818344910092,1,19.0,0.41834399247960036,26,5884.0
2840.0,34,122.0,1.525,2.0299378140193296,16,5365.0,0.0641008596706266,9,155.0,0.06712761504018022,9,42.0,0.22509638647711638,34,5562.0
2845.0,27,126.0,1.5949367088607596,2.562901218755615,18,5452.0,0.10533889421375123,3,122.0,0.14925739015971123,6,59.0,0.2348539267267579,27,5633.0
2850.0,23,128.0,1.6,3.050889699763629,17,5468.0,0.10502341861686378,2,104.0,0.3849080477452184,4,45.0,0.16382891721026815,23,5617.0
2855.0,19,137.0,1.691358024691358,3.8994079482330637,14,5424.0,0.1204723400691529,3,100.0,0.3799977961399402,2,33.0,0.28771157512457984,19,5557.0
2860.0,16,170.0,2.0481927710843375,4.4064559171133535,11,5390.0,0.11850926564993206,2,101.0,0.3677792832283583,3,37.0,0.38525657494525783,16,5528.0
2865.0,20,255.0,3.1875,4.713966897541777,16,5416.0,0.14046728579074225,2,102.0,0.3008949177729398,2,35.0,0.4810858526972866,20,5553.0
2870.0,21,286.0,3.6202531645569622,4.124716016720203,17,5047.0,0.12370450179711868,2,106.0,0.3458887705895125,2,45.0,0.45249651382340483,21,5198.0
2875.0,29,320.0,4.102564102564102,3.45818546417597,24,4276.0,0.0773318591075501,2,113.0,0.434675006985462,3,54.0,0.40850277154557213,29,4443.0
2880.0,26,244.0,3.088607594936709,2.7949195206208586,22,4338.0,0.061736442936993256,3,125.0,0.3942391640885262,1,33.0,0.31648600257812154,26,4496.0
2885.0,31,241.0,3.0125,3.0726038231947435,21,4349.0,0.09929857229839024,4,138.0,0.3052516048841161,6,20.0,0.17653667145989776,31,4507.0
2890.0,25,247.0,3.049382716049383,3.4193167802562616,16,4362.0,0.1375683188753995,3,149.0,0.33297804114131463,6,36.0,0.11137114006959598,25,4547.0
2895.0,25,279.0,3.5316455696202533,3.6687094877947866,15,4415.0,0.19787272754497018,5,168.0,0.30868411509037125,4,47.0,0.14805024908489553,24,4630.0
2900.0,26,281.0,3.5569620253164556,2.946422411534927,12,4080.0,0.15829721884060927,8,199.0,0.18503866242463354,5,69.0,0.18401883426998766,25,4348.0
2905.0,38,360.0,4.5,1.9021601172854106,16,3760.0,0.10221310426487133,12,248.0,0.18083029976234893,9,100.0,0.14309897074435768,37,4108.0
2910.0,46,457.0,5.440476190476191,1.3564420418957486,22,3850.0,0.06565025832242846,14,315.0,0.1371945288160678,10,146.0,0.0987023429156533,46,4311.0
2915.0,51,557.0,6.402298850574713,1.2893615621842693,25,3954.0,0.05902662529079463,17,395.0,0.009678580687405408,9,192.0,0.08858359306466491,51,4541.0
2920.0,52,615.0,6.910112359550562,1.5353851688503497,27,4072.0,0.06590555648651938,18,376.0,6.267175773776809e-05,6,192.0,0.09563623773898308,51,4640.0
2925.0,47,665.0,7.64367816091954,2.0804788984401803,29,4208.0,0.05557372454866445,14,442.0,0.12514432706077946,3,200.0,0.16633653056744957,46,4850.0
2930.0,48,846.0,9.837209302325581,2.1351549508907657,28,4349.0,0.07855473574369191,13,485.0,0.10379370686749337,6,215.0,0.18128174332839014,47,5049.0
2935.0,54,1057.0,12.435294117647059,2.0094457000312835,33,4497.0,0.07498147525020786,13,530.0,0.09931031795888791,8,249.0,0.12478011379625727,54,5276.0
2940.0,59,1307.0,15.376470588235295,1.9665290568983167,35,4668.0,0.08280360598614217,13,595.0,0.13803705001919372,11,300.0,0.05521452513084733,59,5563.0
2945.0,61,1492.0,17.149425287356323,1.8886242325794018,39,4858.0,0.0832870091988688,12,605.0,0.0,10,299.0,0.05938101802930188,61,5762.0
2950.0,54,1469.0,17.488095238095237,1.8794538734790172,42,5062.0,0.019239871871988078,7,652.0,0.1698438690143795,5,240.0,0.14154471525874604,54,5954.0
2955.0,51,1469.0,18.3625,2.3684054560368146,45,5282.0,0.019968311988115668,6,681.0,0.2545555712305504,0,138.0,0.3052980218990184,51,6101.0
2960.0,46,1456.0,18.2,2.8814379480738532,39,5423.0,0.029368854059802472,7,594.0,0.1741753423610782,0,75.0,0.5789342978753559,46,6092.0
2965.0,48,1411.0,18.08974358974359,2.1674235234794446,35,5587.0,0.03396558536344922,13,596.0,0.059521384611038716,0,50.0,0.3852119705411706,48,6233.0
2970.0,52,1388.0,17.794871794871796,1.6782502120369684,35,5752.0,0.0101692919645524,11,583.0,0.04587639169789166,6,71.0,0.1295168315453655,52,6406.0
2975.0,52,1561.0,20.813333333333333,1.9717181139449667,38,5935.0,0.06255762991841386,3,399.0,0.20610630125364426,11,120.0,0.172916399829797,52,6454.0
2980.0,49,1633.0,21.773333333333333,1.8044586714066042,40,5668.0,0.07334418471853653,0,265.0,0.4575154423668719,9,125.0,0.12543046777646943,49,6058.0
2985.0,43,1429.0,18.558441558441558,2.1640420862997995,38,5468.0,0.037260067697380654,0,205.0,0.5647021692808524,5,88.0,0.14335732733760978,43,5761.0
2990.0,31,1153.0,14.974025974025974,3.288704522506816,31,5149.0,0.06392479246722539,0,145.0,0.46622466190981976,0,48.0,0.3415024174867553,31,5342.0
2995.0,21,888.0,11.532467532467532,4.662974782644595,21,5093.0,0.10047915482472757,0,81.0,0.4688938790883568,0,26.0,0.6046456599447759,21,5200.0
3000.0,17,574.0,7.552631578947368,4.900640698032479,17,5021.0,0.12160973751076161,0,6.0,0.3962739225982983,0,7.0,0.5730038920231658,17,5034.0
3005.0,18,421.0,5.767123287671233,4.394072234184631,16,4699.0,0.14276251217326177,0,4.0,0.3932238397424242,2,1.0,0.5120816112793363,18,4704.0
3010.0,15,189.0,2.7,3.697633190265151,14,4002.0,0.10178629992148161,0,2.0,0.4078551847967345,1,6.0,0.5789585381206173,15,4010.0
