step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
580.0,28,634.0,8.929577464788732,3.0579681901374256,22,2819.0,0.06435027400013224,2,58.0,0.30285713907886885,4,25.0,0.2291887533448368,28,2902.0
585.0,27,525.0,7.291666666666667,3.133445019262754,18,2887.0,0.09388949033073005,7,85.0,0.1831422217811559,2,25.0,0.22598745693576017,27,2997.0
590.0,25,398.0,5.768115942028985,2.935552245759953,15,2945.0,0.12304033466308248,7,102.0,0.08218582520396832,3,27.0,0.3365581038723014,25,3074.0
595.0,23,225.0,3.3582089552238807,3.0448220386759632,16,3018.0,0.16021522074861125,4,77.0,0.14279045639008253,3,42.0,0.37427818562772813,23,3137.0
600.0,27,197.0,2.8970588235294117,1.8553931524244935,16,2827.0,0.07367154736208592,3,96.0,0.15673519301594183,8,66.0,0.18657014947442715,27,2989.0
605.0,29,204.0,2.8333333333333335,1.6690596647514468,15,2885.0,0.05408885084435689,8,133.0,0.11288578209659425,6,82.0,0.08329614583430284,29,3100.0
610.0,28,181.0,2.5492957746478875,1.714333927572025,16,2948.0,0.0725525469615206,8,141.0,0.05377466197328495,4,103.0,0.13635578150772296,28,3192.0
615.0,32,223.0,3.140845070422535,2.3995922474753693,20,3038.0,0.1157019675996538,6,104.0,0.14597226378304032,6,129.0,0.23388692339076733,32,3271.0
620.0,29,272.0,3.7260273972602738,3.096805323142641,22,3112.0,0.10313334555186943,0,59.0,0.30275296330474094,7,148.0,0.24247113399135087,29,3319.0
625.0,24,301.0,4.123287671232877,3.985301758226585,18,3185.0,0.11637071609779477,0,34.0,0.6523493077274954,6,168.0,0.24354892028063738,24,3387.0
630.0,25,389.0,5.63768115942029,4.961225845304446,20,3240.0,0.14153189818811132,0,11.0,0.8209459928423102,5,176.0,0.3490974876204571,25,3427.0
635.0,26,494.0,7.264705882352941,5.546041435618257,22,3302.0,0.15953532321683403,0,0.0,0.857664687593007,4,178.0,0.39041271873093636,26,3480.0
640.0,27,626.0,9.63076923076923,5.98903086593668,24,3391.0,0.1623541083751496,0,0.0,0.7978689439774296,3,175.0,0.44733214984578945,27,3566.0
645.0,29,761.0,11.35820895522388,6.102620095783451,25,3503.0,0.17180094034281265,0,0.0,0.8460628862148141,4,182.0,0.46968225570905037,29,3685.0
650.0,28,896.0,13.784615384615385,6.037245412477962,25,3623.0,0.14851408576422592,0,0.0,0.7682383778819253,3,194.0,0.4771316516471498,28,3817.0
655.0,26,883.0,14.241935483870968,4.82841953698166,22,3430.0,0.1332128306114072,1,3.0,0.4453823943895855,3,209.0,0.48482582602043967,26,3642.0
660.0,32,799.0,13.098360655737705,3.184933330994613,22,2966.0,0.08948109014540692,6,21.0,0.21526292897099125,4,224.0,0.3823719532572799,32,3211.0
665.0,27,709.0,11.435483870967742,2.958420321192785,18,3059.0,0.12760058700408647,5,40.0,0.15091724671573936,4,244.0,0.3758249946043037,27,3343.0
670.0,19,606.0,9.619047619047619,4.208165580338905,14,3111.0,0.21402412628408168,0,30.0,0.27796784544223846,5,266.0,0.4269374237017148,19,3407.0
675.0,20,534.0,8.215384615384615,4.79497300425801,14,3172.0,0.2018498959257388,0,8.0,0.34513343470949404,6,289.0,0.3975887750581602,20,3469.0
680.0,19,437.0,6.828125,4.300243223752327,13,3241.0,0.1487873021494991,1,10.0,0.30920580414248705,5,314.0,0.3635281920655502,19,3565.0
685.0,28,540.0,8.307692307692308,3.093380402957194,14,3307.0,0.11219679322071072,8,32.0,0.1517376607364477,5,339.0,0.20719403136991274,27,3678.0
690.0,36,658.0,10.28125,1.9910563753718742,20,3390.0,0.09310528867902614,8,51.0,0.1023275106968371,7,369.0,0.22480048265603142,35,3810.0
695.0,32,761.0,11.890625,2.528145690417959,24,3500.0,0.121718106299491,3,48.0,0.15648393763240942,5,400.0,0.384184691547745,32,3948.0
700.0,32,897.0,12.814285714285715,3.9523605194800253,27,3622.0,0.12310033980418093,0,24.0,0.3655509943664266,5,414.0,0.36836299270359973,32,4060.0
705.0,30,1027.0,13.878378378378379,4.690504198381202,24,3731.0,0.15143137966549605,0,10.0,0.6384366487674716,6,439.0,0.3317238435886219,30,4180.0
710.0,31,1174.0,15.447368421052632,5.552282393488001,26,3845.0,0.14195875976803504,0,3.0,0.8111236404245257,5,464.0,0.40810138666468543,31,4312.0
715.0,27,836.0,11.61111111111111,5.010732597799287,26,3967.0,0.17772428584565,0,0.0,0.7604447936657994,1,211.0,0.3748735493645925,27,4178.0
720.0,34,988.0,13.915492957746478,4.405717553467195,26,4096.0,0.1768724056063506,0,0.0,0.6601573471760721,8,24.0,0.1897655415465664,34,4120.0
725.0,38,1126.0,15.63888888888889,3.409437515547369,28,4229.0,0.1074106783023775,3,5.0,0.26478735979880574,7,51.0,0.10275898044630928,38,4285.0
730.0,35,1264.0,17.315068493150687,3.709882527082582,28,4366.0,0.05381260639098314,5,27.0,0.2707975145831643,2,37.0,0.1869766435323594,35,4430.0
735.0,34,1395.0,20.514705882352942,3.6496699928711753,29,4511.0,0.038846051774473006,5,35.0,0.29660215648570765,0,17.0,0.42450178757196716,34,4563.0
740.0,35,1534.0,23.242424242424242,4.096529400818847,31,4660.0,0.10172856829879266,3,34.0,0.3774853182245844,1,5.0,0.6386412333040131,35,4699.0
745.0,29,1512.0,22.90909090909091,4.865420737380571,29,4466.0,0.12417485880860325,0,21.0,0.5275883661597495,0,0.0,0.7253454948462286,29,4487.0
750.0,24,1241.0,18.52238805970149,4.48052981842262,23,4581.0,0.10957120092169519,1,15.0,0.5886249811512768,0,0.0,0.650958023396841,24,4596.0
755.0,25,1050.0,15.217391304347826,5.011753904259834,23,4688.0,0.12298328706636218,1,13.0,0.6753969627632462,1,0.0,0.7122473351923839,25,4701.0
760.0,22,863.0,12.880597014925373,5.51760562227253,21,4795.0,0.14184710407146459,1,13.0,0.621822073532688,0,0.0,0.7622563517522057,22,4808.0
765.0,23,608.0,9.353846153846154,4.468065374700306,20,4899.0,0.12977451795569153,1,18.0,0.4897033227210154,2,2.0,0.37753907117570745,23,4919.0
770.0,28,396.0,6.092307692307692,3.5351566270501027,20,4997.0,0.16544010254766953,1,23.0,0.5883916470621477,7,26.0,0.16667325930417634,28,5046.0
775.0,30,346.0,5.492063492063492,2.9562083834938453,18,5089.0,0.14047820393949229,1,28.0,0.630518478858952,11,73.0,0.0818154589291552,30,5190.0
780.0,33,442.0,6.8,2.4847367828698217,21,5190.0,0.06524132998720966,2,35.0,0.32082171812046534,10,108.0,0.07909682490512836,33,5333.0
785.0,35,542.0,8.338461538461539,2.817023108161176,25,5310.0,0.05774206679311716,4,53.0,0.31190979176008815,6,91.0,0.14234955836550303,35,5454.0
790.0,35,672.0,10.838709677419354,2.8077576651653553,28,5445.0,0.03414162254881994,5,66.0,0.3715512248254075,1,87.0,0.24659214463289814,34,5598.0
795.0,37,818.0,12.78125,2.992643838711016,30,5590.0,0.11336756242276028,1,70.0,0.45485851443583825,5,99.0,0.22738240705533783,36,5759.0
800.0,42,1010.0,15.303030303030303,2.7741097487429496,29,5735.0,0.071937351620592,4,81.0,0.3385695709249147,8,130.0,0.16217142341762433,41,5946.0
805.0,51,1243.0,18.55223880597015,2.1532962409652834,29,5880.0,0.0,10,119.0,0.20491809038269357,11,177.0,0.1836742181355527,50,6176.0
810.0,49,1303.0,19.16176470588235,1.5768829086112324,26,5635.0,0.0308169106664454,10,168.0,0.13847641473619893,12,232.0,0.19981617743414093,48,6035.0
815.0,42,1110.0,15.857142857142858,2.2033807110563113,22,5010.0,0.1665432906073805,11,208.0,0.09153682441737984,9,281.0,0.18467180023455526,42,5499.0
820.0,43,1000.0,13.698630136986301,2.1328233629964792,19,5102.0,0.14144649769432477,14,268.0,0.08073828030282082,10,330.0,0.08900617581955585,43,5700.0
825.0,42,776.0,10.210526315789474,1.9750095682557909,19,5194.0,0.08760797961941665,15,265.0,0.022200892946731676,8,323.0,0.10735240386072974,42,5782.0
830.0,41,707.0,9.426666666666666,2.1986770307084584,21,5292.0,0.07376945017710533,16,333.0,0.09116313907508153,4,249.0,0.1931319615925906,41,5874.0
835.0,33,642.0,8.675675675675675,2.8661824441238752,20,5396.0,0.12549070729759493,13,377.0,0.08572677750728319,0,148.0,0.3583192400120171,33,5921.0
840.0,30,405.0,5.4,3.580354960612301,21,5495.0,0.13535699213946337,7,305.0,0.18973248085162736,2,54.0,0.386816346361843,30,5854.0
845.0,27,397.0,5.293333333333333,4.109641900719838,25,5610.0,0.13414778103946393,2,231.0,0.33655622931739715,0,8.0,0.43189910684533644,27,5849.0
850.0,25,417.0,5.346153846153846,5.017276169591615,24,5712.0,0.12773821074627367,1,138.0,0.5604642439528458,0,0.0,0.4562867330549292,25,5850.0
855.0,27,507.0,6.5,5.602005880538941,25,5769.0,0.12769577773821958,1,88.0,0.637926892238349,1,0.0,0.5755680498762032,27,5857.0
860.0,29,646.0,8.613333333333333,5.845701662717058,28,5873.0,0.13919909253516233,1,44.0,0.7040958965109543,0,1.0,0.6245723248607151,29,5918.0
865.0,35,805.0,10.878378378378379,5.059712629385181,29,6012.0,0.18686691850824305,1,49.0,0.7195405345872644,4,9.0,0.3617737945920323,34,6070.0
870.0,38,986.0,14.085714285714285,4.165755757147763,29,6157.0,0.11963296114452555,1,54.0,0.7092600480947872,7,34.0,0.2872936992560536,37,6245.0
875.0,41,1023.0,14.826086956521738,2.8132901779330184,29,5884.0,0.08266577850457325,1,61.0,0.5947431901494133,10,78.0,0.17507261763970555,40,6023.0
